video_id,video_title,link,author,text,likes,sentiment,confidence_score
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@apurvambast4235,name of the song starting at 00:30 ??,0,neutral,0.9367119669914246
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@GurpreetKaur-bi5gd,better than dipika add luv yu diljit,1,positive,0.6771818399429321
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@GYMFITTNES_5,@,0,neutral,0.5658109188079834
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@kingkhandaman5479,diljit dosanjh is better than all,1,positive,0.7084482312202454
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@mahinkhan2691,song ke name keaa ha ??,0,neutral,0.8185466527938843
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@dipeshpatil.4048,please name of the song plzzz,0,neutral,0.8422050476074219
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@kharwalumesh4838,they copy same as deepika padukone,0,neutral,0.6787823438644409
UUd-TtV4ZRw,Coca-Cola Summer Film featuring Diljit Dosanjh,https://www.youtube.com/watch?v=UUd-TtV4ZRw,@nitinpaul7878,Song kehra Jo Play hunda ? Anybody tell Plz,0,neutral,0.8850818276405334
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@kubilayevran,boykot lan bu türkiyede yapıldı  diyolar ama kanmayın 🥤=×,0,neutral,0.7694634199142456
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@KaleDenizli-f7e,Zıkkım için katillerin ickisini,1,neutral,0.7100408673286438
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@LouisMoriarty-g1k,Bu reklamda beren saat olsaydı...,0,neutral,0.7488599419593811
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@sinanozturk2115,Kızın adı Sheila Jorda,1,neutral,0.719328761100769
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@GaünEczacilikİcin25,bebek katillerii,0,neutral,0.71164870262146
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@liamaxatadze6973,"სერილებსაც მოუხსენით რეკლამები რეკლამა უფრო დიდია ვიდრე სერიალი სერიალი ორი სიტყვა და რეკლამა კიდევ ორი სიტყვა და რეკლამა თანაც იმხელა რეკლამა გაქვთ რომ სერიალი დაგავიწყდება ადამიანს ამიტომ მოხსენით რეკლამები საერთოდ არარის საჭირო რეკლამები დავიღალეთ ამდენი რეკლამებით  ამიტომ მოხსენით რეკლამები არგვინდა რეკლამები
ბი
რეკლამები მოხსენით ყველაფერზე გესმით? უზომოდ დიდი რეკლამები გაქვთ
სალამი რარის რამხელა რეკლამები გაქვთ? სერიალებზეც რამხელა რეკლამები აქვს რეკლამა უფრო მეტია ვიდრე სერიალი რარის მოაცილეთ რეკლამები სერიალებსაც და კლიპებსაც ვის გაუგია კლიპებს და ვიდეოებს რეკლამები რომ დაადეთ მაღლიდსნ მოუხსენით რეკლამები ყველა და ყველაფერი ყელში გვაქვს ამოსული ამდენი რეკლამებით განსაკუთრებით სერიალებზე გესმით მოხსენით რეკლამები, ძალიან გრძელი რეკლამები გაქვთ განსაკუთრებით სერიალებზე სერიალი იმდენი არა რაც რეკლამაა სერიალი ორი სიტყვა და რეკლამა კიდევ ორი სიტყვა და ისევ რეკლამა დავიღალეთ ამდენი  რეკლამებით მოხსენით რეკლამები მოხსენით არარის საჭირო რეკლამები დაღლილები ვართ ამდენი რეკლამებით და მოხსენით რეკლამები.",1,neutral,0.8822165131568909
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@candacewebb120,♥️🤍♥️🤍♥️😅,0,positive,0.8710088729858398
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@FannyPlusvi,And this man also knows how to dance! What else can you ask for! 😂,0,positive,0.9031364917755127
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@denissenaz6924,Keizer Karel Charles Quint,0,neutral,0.8197351694107056
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@robertthompson3941,‘Gotta LOVE Coca Cola…..,0,positive,0.8157180547714233
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@berataksu53,Coca cola niye bu müzigi yayınlamadın,1,neutral,0.6962531208992004
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@mroyyoutube,what's her name?,0,neutral,0.8188288807868958
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Medinesoydogann,Harika,0,neutral,0.613924503326416
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@deniz-qo9jm,ben de kıvançla asansörde kalsam,0,neutral,0.703616201877594
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@nerminearafa7953,❤❤❤,0,positive,0.9209022521972656
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@iffatjahansilmoon1604,Who is here like me after watching it on tiktok 😁,0,positive,0.6952337026596069
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@senazdenis1498,Philips,0,neutral,0.6472025513648987
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@csurqehremanl4340,KIVANÇ TATLITUĞ 🇦🇿🇹🇷,0,neutral,0.8000276684761047
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@KirmiziKara1,"Sonucta şire, sagliga zararli",0,neutral,0.7600119113922119
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@phuonghanh8177,L oi l,0,neutral,0.4979722797870636
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@papoxjk,Desteklemiyor sizi kandırıyorlar sarıyer kola satılsın diye. Coca cola türkiye de binlerce insan ekmek kazanıyor.,2,neutral,0.6843122243881226
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@shivuhiremath2899,Model name,1,neutral,0.5989542603492737
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@yusuftakilmaz8584,Neye bakiyon asansör var kola var neye bakıyonn,3,neutral,0.710848331451416
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@ოქროსფარი,kivanc super👍👍🇬🇪,1,positive,0.8987885117530823
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@walusimbijonathan354,Coke ok,0,neutral,0.5763048529624939
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@walusimbijonathan354,I forgot the advert I designed,0,negative,0.5317538976669312
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@walusimbijonathan354,Ok,0,neutral,0.5264875888824463
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@walusimbijonathan354,Cocacola No,0,neutral,0.6706801652908325
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@aneesromantic3491,Can anyone please tell me which language is this,0,neutral,0.8124242424964905
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Anna-ks1pr,Bright personality Kyvanch and beautiful stranger!!!COCA - COLA RESPECT!!!👍👏👏👏👏👏,5,positive,0.978472113609314
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Anna-ks1pr,"Вау,вау!Вот это реклама!!!Высший пилотаж!!!Красиво!!!Кыванч!!!Браво!!!👍👍👍👏👏👏❤",0,neutral,0.5935947895050049
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@marthaangela6396,"I would like to have the lyrics of this commercial in Turkish, as I am studying Turkish level A1. My native language is Spanish. Thanks, if someone can transcribe it.",0,neutral,0.5715678334236145
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Brcleekng40_73,Kuzey Tekinoğlu ✊🏼,1,positive,0.634499728679657
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@walusimbijonathan3821,No★,0,neutral,0.6786758303642273
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@wareeshaasim9263,I saved this video just to see kivo❤️❤️💙,0,positive,0.9670393466949463
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@walusimbijonathan3821,I agree,0,positive,0.6524129509925842
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@mehmetyafesturemis7240,kızda az kasar degılmıs anlasılan. KIVANÇ ALÇO :fSDFSD,0,neutral,0.6656006574630737
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@dj.chevie,super cool,0,positive,0.9609143137931824
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@silvia6307,Kivanc😍😍😍😍😍😍😍😍😍😍,0,positive,0.9290766716003418
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@movieton2023,I cant find this song 😢 help,2,negative,0.8085181713104248
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@sifanajunperta1789,"thanks a lot for Coca cola, u really know what we wants 。。。waiting for another scene performance from Kivanç with coke. Love you Kivanç from Indonesia 💕💕💕",2,positive,0.9883518815040588
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@aurora6897,Turkish,0,neutral,0.6080552339553833
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@hilala.7256,Tadını çıkar-kıvanç tatlıtuğ,1,neutral,0.6330990791320801
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@infowise_channel,What is the actress name?,2,neutral,0.8720803260803223
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@owenmiranda9106,who is the girl?,3,neutral,0.8312792778015137
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@intisarj.y326,sounds like a beautiful dream than ad ❤😍 thank you cocacola,2,positive,0.990734338760376
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@mahirbuyuk4948,En guzel coca cola reklamı bu bence,0,neutral,0.7918997406959534
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@مشاعربريئه-ح2ب,guzel,0,neutral,0.6206732988357544
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@reyizzzler-metogaming4148,Beyler kivanc kolaya girdi,0,neutral,0.7338548302650452
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@che3596,Kiz çok guzel,0,neutral,0.7215145826339722
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@lazvegas191,yurtdışındakilerin fotograf çekme kısmında yüzlerini şişe ile kapatması var. kıvançda bu yok. bu da onun büyüklüğünün göstergesidir anlayana..,4,neutral,0.7001066207885742
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@osmarinadasilvaesilva2717,N,0,neutral,0.5033966302871704
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@mehmetisot3226,telifffffff,0,neutral,0.5567243695259094
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@alikillik5097,Merhaba jnjnj s,0,neutral,0.7464301586151123
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@hayatmavisi7041,yapilacak en mantikli sey.Asansorde insan boguluyor cidden.Cok kotu bi sey.,1,neutral,0.7215569019317627
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@omeraltun-et7vv,Müziğin adi ne,0,neutral,0.6944206357002258
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@serhatozturk6029,Bence bu reklam Tarkan'la olmalı. Kıvanç için o kadar flaşör patlamaz ki,0,neutral,0.7423020601272583
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@elsonpereiradasilva1062,.,0,neutral,0.5135733485221863
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@lolalinda4025,guay por kiban BESOS,0,neutral,0.768665611743927
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@наталиядавыдова-ь6р,Кыванч красиво танцует и поёт!,1,neutral,0.7925960421562195
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@medrayen7991,oh my gosh oh my god,0,negative,0.5080546736717224
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@evavalentina8043,"Me gusta mucho este video, me encanta, ole kivanc",0,neutral,0.8281823992729187
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@murataydil1688,olmayan beyninizi fazla yormayın arkadaşlar coca colanın türkiyede 3 tane fabrikası var bir yeri boykot edicekseniz önce bunları kapatacaksın öyle söz ile kınıyorum olmuyor. o yüzden için devam. ülke olarak israili tanı konsolosluk ver vatandaşları ülkeme rahat girsin çıksın . tohum vs. her türlü alışverişi yap . sonra colaya gelince içme yok yaaaa.  sadece bu ülkede kaç bin kişi ekmek yiyor bu sektörde ben onları düşünüp içmeye devam ederim arkadaş... fabrikasını kapattıgınız zaman içmem...,0,neutral,0.7541108727455139
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@kimhaneun5208,Kıvanç tatlıtug,1,neutral,0.6777545809745789
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@infowise_channel,@kimhaneun5208  What is the female actress name? Not the actor.,0,neutral,0.8061579465866089
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@daianasantos3723,For,0,neutral,0.5835461616516113
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Fidan_R,Hindistanda bu reklamda Deepika rol almış çok güzel de olmuş,0,neutral,0.7758249640464783
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Fidan_R,Diger ülkelerde çekdirdikleri fotoğrafda cola ünlü her kimse onun yüzünü kapatıyor bir tek bu reklamda öyle deyil,0,neutral,0.6838845014572144
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Gonzalopezco,"Increible!!!, Kivanç.",1,neutral,0.5928735136985779
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@kadrolumutsuzlar6222,Daha dursalar..,0,neutral,0.7337925434112549
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@TheAlhosi,name the song?,0,neutral,0.8266673684120178
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Elif-ql1lb,Madem Coco-cola Türkiye diyiyorsunuz bari Coco-colayı içmeden önce bismillahirahmanirahim deyin dndnfjfkfnng,0,neutral,0.7735199332237244
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@melihdemir1465,Diğerleri kola ile tuzunü kapatı bizimkiler kapatmadi selfide,0,neutral,0.6761552691459656
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@retratodasula2122,Behlul!,0,neutral,0.6082109212875366
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@tavvasan,size sponsor olmak istiyorum yaşım küçük ama becereceğim işler büyük olacaktır tabi sizde kabul ederseniz,0,neutral,0.711510181427002
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@zarasafarova1773,Ben bu şarkıyı dışarda yağmur yağınca  çıkıp eylendim,1,neutral,0.6632003784179688
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@atiellossozeri2572,Orda bi de öküzlük yapmamak için geğiriği tutucan burnundan çıkıcak,1,neutral,0.6409187316894531
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@m.koyuncu2766,Bu kadinin instagram hesabini bilen varmi,1,neutral,0.827650249004364
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@vusalqurbanov1930,Son mutlu,2,neutral,0.6326190233230591
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@zeynepveelifkardesler6484,Kuşları mı bu müziği seviyo,0,neutral,0.6680912375450134
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@MrKenia21,Kivanc lindo. Beijos do Brasil...💗❤💓,1,positive,0.8785402178764343
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@semsddinumitserin8774,Bu her ulkede cekilmis ama o ulkenin unluleri ile,1,neutral,0.6817871928215027
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@everyday7558,"Siz önce bedava kolalarımızı verin, geçen yaz bedava 1 litre kampanyası yaptınız ama bayilerden gelmediği söylendi, sonra bardak kampanyası yaptınız o da bayiden gelmiyor denildi, milleti dolandırıyorsunuz, eğer dolandırıcı olmasanız yapacağınız iş belli, 10 kapak ve üstü biriktirenlere hepsiburadadan veya kendi sitenizden kodları girerek kargo ile gönderirsiniz ama yapar mısınız? yapmazsınız tabii ki, bu sefer geri dönüş oranı çook artar, bu da işinize gelmez, dolandırıcılar sizi. baktınız türkiyede eğitim seviyesi düşük, kimse itiraz etmiyor, böyle 'bayi göndermiyor' yalanıyla, bir kaç merkezi yer dışında kimseye bir şey verdiğiniz yok.",0,neutral,0.7616223692893982
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@volkanagr8878,diyer reklamları izledim şişeyle yüzünü kapamış diyer  sanatcılar,0,neutral,0.6467349529266357
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@ceylansiran4751,Po,0,neutral,0.5849601626396179
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Aelee_won3000,4,0,neutral,0.4882439374923706
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@begumkaratastan584,inna nın coca cola reklamının aynısı.. inna daha güzel,0,neutral,0.7106468677520752
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@ola1707,Kivanci 😍😍😍,0,positive,0.8979514837265015
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@gulin73,Kulaklığın markasını bilen var mı acaba???,1,neutral,0.6839531064033508
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@leodicaprio4219,Loooveeee iiitttt 🔥❤,3,positive,0.9838752746582031
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@Mary-Jo-Lisa,this is the best of these coca-cola adverts,3,positive,0.9788607954978943
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@hulusicansever1034,ZAFER 'İN KARISIYIM BEN ADIM ESRA YILDIZ,0,neutral,0.7293632626533508
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@pervanequliyeva4998,çox gözəl alınıb superdi . hiss et həzz al!,0,neutral,0.8107218742370605
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@coursecapacityisfull,Bunun Birebir aynısını Yabancı ülkelerde de yapmışlar Coca Cola yazarsanız YouTube'a görürsünüz reklam videolarında,0,neutral,0.6652562618255615
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@pseudonymous_sr,diğer ülkelerin reklamlarına da izledim. Oyunculuk anlamında en güzeli bizimki.,8,neutral,0.6980151534080505
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@ilo2864,Bu reklam çalıntı INNA da anı reklamı yapmış INNA nın kanalında görebilirsiniz,0,neutral,0.6882175803184509
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@sahratudor,Abi bu reklamı ilk hintliler çekmiş deepika padukone coca cola yazınca görürsünüz,0,neutral,0.6844989657402039
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@elnareqasimli369,",ıııı",0,neutral,0.633024275302887
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@elnareqasimli369,Əşş,0,neutral,0.6647128462791443
CG480NxO0NA,Coca-Cola | Asansör,https://www.youtube.com/watch?v=CG480NxO0NA,@elnareqasimli369,".?...
9k,,,9",0,neutral,0.8019452691078186
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@petermaximoff4009,nostalgia...,2,neutral,0.7268226146697998
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@juanpablofloresmacias4497,"Este año rifate Coca Cola, ha sido un años muy duro y muchos esperamos que llegue esta época para olvidar  lo malo que pasó este años y recordar lo bueno, así es todos los años pero creo que este ha sido muy diferente y sobre todo difícil, creo que el ver un bonito comercial como los que solían hacer en años pasados podrían animarnos. Ansió que llegue noviembre y ver todo lo que sólo ustedes nos hacen sentir en esa época con sus comerciales sus promosionales y aunque el años pasado no hubo y por razónes obvias creo que este tampoco la caravana, ojalá todo pase pronto y todo vuelva a ser como en aquellas epocas.🎄✨",4,neutral,0.8152028918266296
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@valeriaramos6238,Y como se llama la canción?,0,neutral,0.8457795977592468
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@aliciai9348,Ciruemas,0,neutral,0.5705504417419434
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@SebasFresh,La coca cola es lo mas malo que hay,1,neutral,0.6022752523422241
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@mariadelcarmenmarinvargas6206,Juguetes,0,neutral,0.6658092141151428
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@juanagonzalez614,Como quito una mancha de sangre,0,neutral,0.7872227430343628
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@orlandomunoz4504,"no me gusta
Para nada",0,neutral,0.6617381572723389
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@andresfelipesarmientocasti1547,Que chimba la coca 🎄,0,neutral,0.5398111939430237
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@vivimolina6095,La coca cola es muy rica,1,neutral,0.7949315905570984
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@deisyvanegas3942,La coca cola es mi vicio y lo seguira siendo,0,neutral,0.8108528256416321
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@efraingalindo670,Falso idolo,0,neutral,0.6983917951583862
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@yanethsolarte1739,#FelizNavidadMariale ☺☺☺💗,0,positive,0.9179349541664124
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@glenisherreravasquez3615,canciones cristianas,0,neutral,0.6703112125396729
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@aliciaplatavargas9603,"se sientan c
a dormir con el comercial y no dejan ver mas nada  que falta de respeto con los usuarios que aburrido yo por eso no tomo cocacola. ya me aburrió ese con.ercial",1,neutral,0.750751256942749
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@jkbabykids255,#siente el sabor,0,neutral,0.6993780732154846
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@camilobedoya4089,Hola,0,neutral,0.5146113038063049
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@mercedesmedina5446,apariciones de la  virjen,0,neutral,0.7428724765777588
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@jkbabykids255,la coca cola me encanta,1,neutral,0.7932912707328796
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@lauqql,J,0,neutral,0.5566536784172058
ukPQlc8mIV0,#SienteElSabor de la navidad con Coca-Cola,https://www.youtube.com/watch?v=ukPQlc8mIV0,@bloft_7,TOMÓ MUCHA COCA Y NO ME MUERO :V,0,neutral,0.6838579177856445
