video_id,video_title,video_link,video_views,publish_video_year,video_title_language,author_comment,comment,likes_comment,sentiment_comment,confidence_score
OBRy306dtNE,PROMOÇÃO CASA NOVA COM TUDO PRONTO PARA TORCER,https://www.youtube.com/watch?v=OBRy306dtNE,15513044,2018,pt,@adiltojose3611,.,0,neutral,0.5135733485221863
OBRy306dtNE,PROMOÇÃO CASA NOVA COM TUDO PRONTO PARA TORCER,https://www.youtube.com/watch?v=OBRy306dtNE,15513044,2018,pt,@alexaariane2331,Pp,0,neutral,0.5320696234703064
OBRy306dtNE,PROMOÇÃO CASA NOVA COM TUDO PRONTO PARA TORCER,https://www.youtube.com/watch?v=OBRy306dtNE,15513044,2018,pt,@adiltojose3611,Delasanta,0,neutral,0.6385188102722168
OBRy306dtNE,PROMOÇÃO CASA NOVA COM TUDO PRONTO PARA TORCER,https://www.youtube.com/watch?v=OBRy306dtNE,15513044,2018,pt,@grazidarosa8764,Weĺem.baiao,0,neutral,0.7735300064086914
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@agustinacapdevilab,te amo cocaaaaa,0,neutral,0.6887356042861938
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@alexpisano4819,Ningun pais del mundo hace publicidades diciendo cuanto son buenos sus ciudadanos. Solo en Argentina ...(dime lo que ostentas y te dirè de lo que careces),0,neutral,0.7903895378112793
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@alexpisano4819,Argentinos: fuertes con los debiles y debiles con los fuertes,0,neutral,0.8644428849220276
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@alexpisano4819,Que hipocritas...y despues votan a Milei.,0,neutral,0.752732515335083
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@reinier5422,Tengo amigos argentinos y son lo mejor!!! 🥰🥰🥰,1,positive,0.9751625061035156
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@RubenRobles-b8n,Utiel,0,neutral,0.5983161926269531
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Xompalu,Malisima esta publicidad,0,neutral,0.7258917689323425
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@SilvinaSoraka,Excelente! ❤,0,positive,0.9472796320915222
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@marcovalde7919,si alguien me explica que tiene que ver un bebé con la cocacola y con argentina le hago un monumento,0,neutral,0.8504699468612671
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@JOSECERECER-i9t,Jjca Hermosillo c7,1,neutral,0.8581649661064148
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@israelparedeshernandez2046,Ese bebé comerá pasión y aguante,0,neutral,0.83642578125
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@bechirodriguez,Diooos se pasaron tremendaaa…y si elegiría mil veces nacer en este suelo..,4,neutral,0.835859477519989
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@vinagredelmal7717,"""Llegaste en un momento del mundo complicado"" y eso que es de 2018 la publicidad, que dirían dos años mas tarde.",0,neutral,0.7475967407226562
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@yoel6251,"Yo me llamo guille y estoy solo no me quiere ni el obelisco ,con eso les digo todo.",0,neutral,0.7688226699829102
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@liliansouza733,Amo vcs,0,neutral,0.6266568303108215
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@martincabana4371,"La coca
Cola es buena para lasalud",0,neutral,0.787381112575531
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@ramonataboadaramonataboada2337,:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,0,neutral,0.6185445189476013
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@angelbravo8827,:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::washhands::washhands::washhands::washhands::washhands::washhands::washhands::elbowcough::elbowcough::elbowcough:,0,positive,0.7661154270172119
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@juliofrank443,AAAAAAAAAAAAAAAAAAAAAA:goodvibes::goodvibes::goodvibes::goodvibes::goodvibes:,0,positive,0.7701916098594666
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@pedroruiz2708,😘,0,positive,0.669245183467865
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@antonioerikvelasco7602,"a mi yo no creo en lo invisible y lo invisible 
yo digo qué Los momentos qué disfruta en familia Como dice coca cola son unicos y los pasamos mejpr en familia o algo asi
eso es unico y no se repite",1,neutral,0.7485518455505371
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@analuisacalderonseminario,Bien,0,neutral,0.5972334742546082
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@pablolahitte4832,les dieron ver esto como tarea tambien?,6,neutral,0.8884766101837158
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@leandrolewiss,Vivo en California y mirar este video hizo que se me piante un lagrimon 😩,8,neutral,0.681800901889801
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@carlodbocco3901,Que grandes buenisima !!,2,neutral,0.6438037157058716
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@denisebragado9274,0:40 = NOO LA COOCAA,6,neutral,0.7640374898910522
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@tobiasschvarzman5221,Es la mejor publicidad del mundi,4,neutral,0.655202329158783
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@NicolasARusso-en8fq,coca cola siempre jugo a fabor de macri a fabor de la derecha del neoliberalismo,0,neutral,0.8044717311859131
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@AM-cj1tw,Aca lo estoy mirando embarazada y me está sacando una lágrima,6,neutral,0.7699106931686401
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@camilapigoni,Una falta de respeto total que sea una propaganda q se dirija a vender el producto de coca cola y no de pepsi.... al comienzo resultamos perturbados con mi apá por el gemido inicial que pretenden interpretemos como el pujido final de un trabajo de parto,0,neutral,0.7693336009979248
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@hhhfgcc9796,Cómo se llama el rubio?,0,neutral,0.8458586931228638
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@FacuEdge,"""Cuando no alcance y nos tenemos que apretar"", otra amiga del presidente.",2,neutral,0.77357017993927
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@gakerwvxbeta2589,Macri gatoo,2,neutral,0.6742944121360779
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@julianah6784,parece que a coca le llego el ajuste. Linda excusa para echar gente. Macri lo hizo!!!,1,neutral,0.6689497232437134
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@ignaciomorinigo5265,Nunca comento pero esta publicidad me tiene podrido. Es odiable el grito y la tematica de falsa unidad. Hay que unirnos pero para bloquear esta publicidad,0,neutral,0.7043083906173706
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@jonathanmolina6303,"Es una falta de respeto esta publicidad
Estoy escuchando música tranquilo y aparece esta publicidad desagradable. 
Por favor quitenla",1,neutral,0.7214241623878479
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@kingxana62,Me tiene los huevos llenos con este comercial parece que gime la señora y me asusto pienso que shutu me puso XVideos,1,neutral,0.8331974148750305
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@gamalielsuarez2185,te cansa esta publicidad. .,0,neutral,0.8130607008934021
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@juanchi3626,Por esto compro manaos lpm,2,neutral,0.8284060955047607
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@mediayoelgame,"Lei los comentarios y recién caigo que lo de los gemidos apenas empieza es, para generar más audiencia para que hablen más de su producto ( personas enojadas por su pedorra publicidad) LA HICIERON RE PIOLA LA VERDAD GENIOS DEL MARKETING , PERO SABEN QUE ,POR COMO ESTA ARG NI EN PEDO COMPRO COCA COLA  JAJAJAJAJA AGUANTE LA KUNINGTONN JAJAJAJAJ O SI sos más delicado con los precios COLA DE MARCA DÍA , 3 TAPITAS 3 LEISTES ?",2,neutral,0.862400472164154
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@pauubntz5793,Parece que se la están poniendo a la mina jajajaja,2,neutral,0.8556134700775146
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Santinitoo,Concuerdo,0,neutral,0.7118118405342102
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Santinitoo,hhh fgcc tuvi,0,negative,0.6891380548477173
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@matyherrero,"la ví tantas veces que Desde ahora voy a tomar PEPSI
AGUANTE MANAOS VIEJA!!!",2,neutral,0.7299143671989441
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@pucara_IA58,Un desastre este comercial por favor serian tan amable de sacar de YouTube...,0,neutral,0.691216230392456
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@gabote82,"Huiiiira coca cola  , enpresa extranjera tirando esas zalameadas sobre la argentinidad solo para vender gaseosas, lamentable",0,negative,0.5267990231513977
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@bebamonzon6872,Marselo tineli,0,neutral,0.68076092004776
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@YonaMIX,Bueno tan mala no fue la publicidad tiene 11 millones de reproducciones jajaja,1,neutral,0.7010930776596069
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@federicojavieralvare,Hay que bancar por más difícil que este la cosa.... Durán barba a pleno. . .,1,neutral,0.7466650605201721
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@santiscoot4132,"encima que ya esta cara la gaseosa, le cambiaron el gusto y para peor, esta mas fea ahora la coca cola",0,neutral,0.7743289470672607
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@NayHarrabots,"¿Hacía falta ver un recién nacido todavía pegajoso para ilustrar una publicidad de GASEOSA? Encima que el sabor ya no es el mismo, ahora me tengo que fumar este mamarracho hasta cuando estoy comiendo.
Muy random eso de querer hacerse los nacionalistas anunciando un producto que no por nada compone la frase ""más yankee que la coca cola""",1,neutral,0.753001868724823
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@gabyher7840,"No me gusta la coca (de ninguna marca), pero me encantan los anuncios de coca cola. PD. Sí consumo su agua :v",1,neutral,0.7422695755958557
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@DjcabeSantaFe,"Una de las mejores publicidades de coca cola , lo del gemido es un  ""DETALLE"" , capta muy bien la atencion .  Sigan asi , son excelentes !",22,neutral,0.5862352252006531
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@samuelvenica9690,Muy buena la publicidad genios. 👏,2,neutral,0.5281785130500793
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@romaylichumorello624,Que se den cuenta también lo pueden ver niños,5,neutral,0.856318473815918
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@robertogomez8475,"Por cada vez que escúche estos gemidos, prometo que compraré una PEPSI. Muy disgustado con el responsable/s de esta publicidad",8,negative,0.7167395353317261
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@ponlacarne7260,Tremen2,1,neutral,0.6948305368423462
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@ivymabel,"El peor comercial de Coca Cola. Es política pura. Siempre me gustaron sus comerciales pero ahora se desubicaron. Los de afuera son de palo, o me quieren lavar el cerebro ? Quiénes son ustedes para decirme a mí que las cosas van a cambiar y bla bla bla , como si todo lo que se está haciendo estuviese bien. Ven que es todo política ??? Y, es obvio. Para mí, terminaron. !! Se fueron de mambo. !!!",1,neutral,0.6617968082427979
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@redmoon748,Menos mal que veo vídeos con auriculares.....,0,neutral,0.6972888112068176
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@LiberLH,se se lo que digas,0,neutral,0.692005455493927
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@futurouwu4894,"Con todo respeto, la mayor audiencia de yt son niños, y que empieze una propaganda asi, es totalmente confuso para el que no esta viendo el video pero si escuchando, no pueden ser tan tontos de hacer algo asi.",4,neutral,0.7337437868118286
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@vaninapautasso9152,No se xq tantos comentarios mala onda... ME ENCANTÓ ESTÁ BUENÍSIMA Y ME REÍ MUCHO..,3,neutral,0.7298403978347778
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@romaylichumorello624,quien denunucia esto,3,neutral,0.6916106343269348
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@antonioerikvelasco7602,y que fue niño o niña ya empezó la magia !!!,0,neutral,0.7071773409843445
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@NayHarrabots,"Roma y Lichu Morello básicamente eso no es problema de youtube porque en sus términos y condiciones establece que debes ser mayor de edad. Lo que hagan los niños cuando sus padres no los supervisan no es problema legal del canal, ni siquiera de la Coca Cola en sí.
Somos los adultos los que tenemos los huevos al plato con este video mugroso, no se puede volver atp todo el planeta",0,neutral,0.7622091770172119
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@NayHarrabots,"Elias AFK uno como usuario y consumidor tiene derecho a expresar lo que le molesta y hacer valer su opinión, no hace falta escudarse en los niños (que dicho sea de paso NO deben acceder a YouTube sin supervisión, ni siquiera el YouTube Kids se salva del porno)",2,neutral,0.7211841940879822
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@NayHarrabots,Roma y Lichu Morello mocosos ya salganse de youtube,0,neutral,0.8827779293060303
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@ZONE-1986,@NayHarrabots  Después los padres se quejan cuando aparecen estás publicidades pedorras.,0,neutral,0.8070576190948486
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Leluuuuu,Todos denuncien el anuncio. Lo pueden hacer desde los 3 puntitos en la esquina superior derecha.,9,neutral,0.8256726861000061
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@leandrojavier4106,Horrible audio. Mala publicidad.,0,negative,0.9556605815887452
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@oliviacampos8732,Bájenle el precio...  #MeCagoEnTuVacaAtada.,1,neutral,0.7807751893997192
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@tincho890,"Vamos a unirnos en algo aunque sea en esto. Denunciemos el vídeo así Youtube lo saca, Es una falta de respeto para los usuarios, estas escuchando música y repentinamente se escuchan esos gemidos a todo volumen!",19,neutral,0.7333951592445374
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Solcito_C,Coincido con los comentarios. Super desagradable y problemático. Cambienlo ya... O al menos silencien ese gemido que hace quedar mal a cualquiera. Una cosa es que uno entre a verlo por opción y otra es que a la fuerza metan algo tan desagradable y de mal gusto...😡,12,neutral,0.4812247455120086
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@noeliaarroyo4560,"La coca cola tampoco te va a dejar solo. Te puede dar diabetes, causar obesidad, problemas de absorción de calcio en infantes, problemas en los dientes, acidez, pero nunca, nunca solo.",4,neutral,0.6244732141494751
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@JonyInf,que publicida d mierd@,3,neutral,0.8137605786323547
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@aschamy,ME ENCANTO LA PUBLICIDAD!!! GENIOS,1,neutral,0.5459726452827454
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@escatologiaalaquetecriaste7163,"Me tienen podrido con este anuncio, entre solo para darle ""no me gusta""",37,neutral,0.819682776927948
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@martinvasquezruiz7533,Que genial!!! Saludos desde Alemania!!!!,3,positive,0.8050490021705627
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@mathus3443,"Todos quejandose por los gritos de la mina pariendo,loco,así nacimos nosotros.Sepan valorar el mensaje que deja la publicidad,es hermoso,soy argentino y esta publicidad me hace sentir bien.",3,neutral,0.7784729599952698
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@demm9000,"SAQUEN ESTO, PFAVOR! ES MUY MOELSTOOO!!! YO NO TOMO COCA!!!!",14,neutral,0.5358371734619141
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@nicopiana1,CHATUMAREEEEEEEEEEEEE!,1,positive,0.4754924774169922
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@dibujandocondaniel6542,Desde el minuto 0:8 al 0:11 lo que dice el locutor no hace falta,0,neutral,0.8374950289726257
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Queteimportagato,Hermosa propaganda,0,negative,0.5885725021362305
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@ivigonzalez4899,MMLPQTP,3,neutral,0.7150265574455261
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@nicochasco1,"Solo vengo a este video porque aparece como publicidad emergente sin previo aviso... No habría problema con eso pero lo empiezan con gemidos!! La gente que esta al lado mio obviamente va a pensar mal de mi si se escucha, muy gracioso el agente de marketing, la próxima que? Van a poner un screamer para que todos los denuncien?",13,neutral,0.7216324806213379
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@faculo4339,"Mientras me baño y miro videos me ponen esta publicidad, una vergüenza me da parecen gemidos",5,neutral,0.7806522250175476
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@gonzalosaldivia6822,Sinceramente es la mejor publicidad que vi sobre Argentina 💖,7,positive,0.847510039806366
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@lucascarovano,"No puede ser que este escuchando una música tranquila y aparezca esto, dejen de hacer publicidades de personas gritando",55,neutral,0.7319915294647217
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@diablo_66,Adblock ;),0,positive,0.6401564478874207
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@NayHarrabots,"Y la anterior con decenas de personas gritando?? Qué ODIOOO, cada vez se pone peor",1,neutral,0.6973656415939331
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@kites4kites-,"No es por el parto; puede ser un grito de cualquier otra cosa. Por eso reclamamos, por el grito. A veces aparece cuando uno está escuchando música tranqui, por ejemplo, salta el graznido ese.",2,neutral,0.7954397797584534
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@marianoamenabar6057,"nicochasco1 Hay que pasarse a Dailymotion!!!
#StopYoutube",1,neutral,0.5856330394744873
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@magali222,coincido totalmente !,0,neutral,0.7178560495376587
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@micaelalopezrodriguez810,Qué loco encontrarte acá!,0,neutral,0.7779936790466309
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@eltercohr,se puede denunciar,0,neutral,0.7193598747253418
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@marianoamenabar6057,"Gonzalo Saldivia Para mí es lo peor, es la típica imagen idealizada que los argentinos tienen sobre sí mismos y que no tiene prácticamente nada que ver con la realidad",11,neutral,0.6854382753372192
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@gonzalosaldivia6822,Sinceramente no lo veo así. Me parece que no es muy alterna la idealización. A la realidad,1,neutral,0.649326503276825
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@valeriaalvarado6326,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,4,neutral,0.4741246700286865
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@demm9000,QUE HORRIBLE COMENZAR LA PUBLICIDAD CON ESE GRITO!!!! No dan ganas de seguir viendola sino de SALTARLA lo antes posible! HORRIBLE!,1,negative,0.8535363078117371
KN8XSqLWEfU,Coca-Cola: Te tocó nacer acá,https://www.youtube.com/watch?v=KN8XSqLWEfU,12160759,2018,ga,@Francisco-jk8jj,"Qué grasa, una falta de respeto la publicidad.",30,neutral,0.7519428133964539
